交易日期,策略总资产,策略涨跌幅,策略累计收益率,策略仓位比例,基准总资产,基准涨跌幅,基准累计收益率,调仓日期
2016-03-21,4572.9410,0.0204,0.4573,0.9447,3018.8000,0.0215,0.9333,1
2016-03-22,4548.0170,-0.0055,0.4548,0.0000,2999.3600,-0.0064,0.9273,1
2016-03-23,4535.4490,-0.0028,0.4535,0.9437,3009.9600,0.0035,0.9305,1
2016-03-24,4486.7170,-0.0107,0.4487,0.0000,2960.9700,-0.0163,0.9154,1
2016-03-25,4510.3090,0.0053,0.4510,0.9392,2979.4300,0.0062,0.9211,1
2016-03-28,4509.5650,-0.0002,0.4510,0.0000,2957.8200,-0.0073,0.9144,1
2016-03-29,4469.1570,-0.0090,0.4469,0.9335,2919.8300,-0.0128,0.9027,1
2016-03-30,4476.5810,0.0017,0.4477,0.0000,3000.6500,0.0277,0.9276,1
2016-03-31,4440.0130,-0.0082,0.4440,0.9586,3003.9200,0.0011,0.9287,1
2016-04-01,4419.2690,-0.0047,0.4419,0.0000,3009.5300,0.0019,0.9304,1
2016-04-05,4442.7730,0.0053,0.4443,0.9634,3053.0700,0.0145,0.9439,1
2016-04-06,4421.9570,-0.0047,0.4422,0.0000,3050.5900,-0.0008,0.9431,1
2016-04-07,4361.3810,-0.0137,0.4361,0.9713,3008.4200,-0.0138,0.9301,1
2016-04-08,4332.7210,-0.0066,0.4333,0.0000,2984.9600,-0.0078,0.9228,1
2016-04-11,4372.2410,0.0091,0.4372,0.9807,3033.9600,0.0164,0.9379,1
2016-04-12,4351.4010,-0.0048,0.4351,0.0000,3023.6500,-0.0034,0.9348,1
2016-04-13,4374.8170,0.0054,0.4375,0.9884,3066.6400,0.0142,0.9481,1
2016-04-14,4389.7610,0.0034,0.4390,0.0000,3082.3600,0.0051,0.9529,1
2016-04-15,4397.0890,0.0017,0.4397,0.9897,3078.1200,-0.0014,0.9516,1
2016-04-18,4360.1050,-0.0084,0.4360,0.0000,3033.6600,-0.0144,0.9379,1
2016-04-19,4351.4890,-0.0020,0.4351,0.9900,3042.8200,0.0030,0.9407,1
2016-04-20,4338.5650,-0.0030,0.4339,0.0000,2972.5800,-0.0231,0.9190,1
2016-04-21,4326.1490,-0.0029,0.4326,0.9718,2952.8900,-0.0066,0.9129,1
2016-04-22,4293.5970,-0.0075,0.4294,0.0000,2959.2400,0.0022,0.9148,1
2016-04-25,4261.1490,-0.0076,0.4261,0.9856,2946.6700,-0.0042,0.9110,1
2016-04-26,4240.5730,-0.0048,0.4241,0.0000,2964.7000,0.0061,0.9165,1
2016-04-27,4228.1090,-0.0029,0.4228,1.0000,2953.6700,-0.0037,0.9131,1
2016-04-28,4219.4130,-0.0021,0.4219,0.0000,2945.5900,-0.0027,0.9106,1
2016-04-29,4192.0290,-0.0065,0.4192,0.7564,2938.3200,-0.0025,0.9084,1
2016-05-03,4185.5070,-0.0016,0.4186,0.0000,2992.6400,0.0185,0.9252,1
2016-05-04,4191.0990,0.0013,0.4191,0.7673,2991.2700,-0.0005,0.9248,1
2016-05-05,4172.4780,-0.0044,0.4172,0.0000,2997.8400,0.0022,0.9268,1
2016-05-06,4103.0400,-0.0166,0.4103,0.7692,2913.2500,-0.0282,0.9006,1
2016-05-09,4087.5900,-0.0038,0.4088,0.0000,2832.1100,-0.0279,0.8755,1
2016-05-10,4063.3860,-0.0059,0.4063,0.7590,2832.5900,0.0002,0.8757,1
2016-05-11,4060.1160,-0.0008,0.4060,0.0000,2837.0400,0.0016,0.8771,1
2016-05-12,4074.9300,0.0036,0.4075,0.7642,2835.8600,-0.0004,0.8767,1
2016-05-13,4056.6150,-0.0045,0.4057,0.0000,2827.1100,-0.0031,0.8740,1
2016-05-16,4062.4230,0.0014,0.4062,0.7651,2850.8600,0.0084,0.8813,1
2016-05-17,4053.0990,-0.0023,0.4053,0.0000,2843.6800,-0.0025,0.8791,1
2016-05-18,4049.9250,-0.0008,0.4050,0.7630,2807.5100,-0.0127,0.8679,1
2016-05-19,4031.6820,-0.0045,0.4032,0.0000,2806.9100,-0.0002,0.8678,1
2016-05-20,4043.5380,0.0029,0.4044,0.7642,2825.4800,0.0066,0.8735,1
2016-05-23,4043.2410,-0.0001,0.4043,0.0000,2843.6500,0.0064,0.8791,1
2016-05-24,4019.0790,-0.0060,0.4019,0.7621,2821.6700,-0.0077,0.8723,1
2016-05-25,4021.8540,0.0007,0.4022,0.0000,2815.0900,-0.0023,0.8703,1
2016-05-26,4015.7220,-0.0015,0.4016,0.7635,2822.4400,0.0026,0.8726,1
2016-05-27,4006.5240,-0.0023,0.4007,0.0000,2821.0500,-0.0005,0.8721,1
2016-05-30,4009.3740,0.0007,0.4009,0.7692,2822.4500,0.0005,0.8726,1
2016-05-31,3994.1400,-0.0038,0.3994,0.0000,2916.6200,0.0334,0.9017,1
2016-06-01,3978.8340,-0.0038,0.3979,0.7902,2913.5100,-0.0011,0.9007,1
2016-06-02,3966.4110,-0.0031,0.3966,0.0000,2925.2300,0.0040,0.9043,1
2016-06-03,3969.1290,0.0007,0.3969,0.7936,2938.6800,0.0046,0.9085,1
2016-06-06,3962.6700,-0.0016,0.3963,0.0000,2934.1000,-0.0016,0.9071,1
2016-06-07,3956.3580,-0.0016,0.3956,0.7977,2936.0400,0.0007,0.9077,1
2016-06-08,3952.8720,-0.0009,0.3953,0.0000,2927.1600,-0.0030,0.9049,1
2016-06-13,3907.5960,-0.0115,0.3908,0.7931,2833.0700,-0.0321,0.8758,1
2016-06-14,3901.2900,-0.0016,0.3901,0.0000,2842.1900,0.0032,0.8787,1
2016-06-15,3928.0920,0.0069,0.3928,0.7973,2887.2100,0.0158,0.8926,1
2016-06-16,3359.3790,-0.1448,0.3359,0.0000,2872.8200,-0.0050,0.8881,1
2016-06-17,3357.2370,-0.0006,0.3357,0.7667,2885.1000,0.0043,0.8919,1
2016-06-20,3352.5060,-0.0014,0.3353,0.0000,2888.8100,0.0013,0.8931,1
2016-06-21,3347.3400,-0.0015,0.3347,0.7717,2878.5600,-0.0035,0.8899,1
2016-06-22,3336.6000,-0.0032,0.3337,0.0000,2905.5500,0.0094,0.8982,1
2016-06-23,3328.3980,-0.0025,0.3328,0.7806,2891.9600,-0.0047,0.8940,1
2016-06-24,3314.6220,-0.0041,0.3315,0.0000,2854.2900,-0.0130,0.8824,1
2016-06-27,3321.4800,0.0021,0.3321,0.7777,2895.7000,0.0145,0.8952,1
2016-06-28,3304.7580,-0.0050,0.3305,0.0000,2912.5600,0.0058,0.9004,1
2016-06-29,3317.5800,0.0039,0.3318,0.7858,2931.5900,0.0065,0.9063,1
2016-06-30,3309.7590,-0.0024,0.3310,0.0000,2929.6100,-0.0007,0.9057,1
2016-07-01,3310.5450,0.0002,0.3311,0.7893,2932.4800,0.0010,0.9066,1
2016-07-04,3296.7240,-0.0042,0.3297,0.0000,2988.6000,0.0191,0.9239,1
2016-07-05,3294.4440,-0.0007,0.3294,0.8023,3006.3900,0.0060,0.9294,1
2016-07-06,3283.5240,-0.0033,0.3284,0.0000,3017.2900,0.0036,0.9328,1
2016-07-07,3275.2500,-0.0025,0.3275,0.8042,3016.8500,-0.0001,0.9327,1
2016-07-08,3270.3390,-0.0015,0.3270,0.0000,2988.0900,-0.0095,0.9238,1
2016-07-11,3265.0890,-0.0016,0.3265,0.8040,2994.9200,0.0023,0.9259,1
2016-07-12,3257.2140,-0.0024,0.3257,0.0000,3049.3800,0.0182,0.9427,1
2016-07-13,3284.8860,0.0085,0.3285,0.8210,3060.6900,0.0037,0.9462,1
2016-07-14,3270.8130,-0.0043,0.3271,0.0000,3054.0200,-0.0022,0.9441,1
2016-07-15,3277.4430,0.0020,0.3277,0.8229,3054.3000,0.0001,0.9442,1
2016-07-18,3269.3520,-0.0025,0.3269,0.0000,3043.5600,-0.0035,0.9409,1
2016-07-19,3242.9280,-0.0081,0.3243,0.8298,3036.6000,-0.0023,0.9388,1
2016-07-20,3231.8640,-0.0034,0.3232,0.0000,3027.9000,-0.0029,0.9361,1
2016-07-21,3238.4940,0.0021,0.3238,0.8328,3039.0100,0.0037,0.9395,1
2016-07-22,3230.4030,-0.0025,0.3230,0.0000,3012.8200,-0.0086,0.9314,1
2016-07-25,3240.0450,0.0030,0.3240,0.8315,3015.8300,0.0010,0.9323,1
2016-07-26,3228.9720,-0.0034,0.3229,0.0000,3050.1700,0.0114,0.9430,1
2016-07-27,3190.5000,-0.0119,0.3190,0.8472,2992.0000,-0.0191,0.9250,1
2016-07-28,3173.4180,-0.0054,0.3173,0.0000,2994.3200,0.0008,0.9257,1
2016-07-29,3203.9700,0.0096,0.3204,0.8614,2979.3400,-0.0050,0.9211,1
2016-08-01,3189.7080,-0.0045,0.3190,0.0000,2953.3900,-0.0087,0.9130,1
2016-08-02,3187.1640,-0.0008,0.3187,0.8707,2971.2800,0.0061,0.9186,1
2016-08-03,3166.8750,-0.0064,0.3167,0.0000,2978.4600,0.0024,0.9208,1
2016-08-04,3107.3730,-0.0188,0.3107,0.8679,2982.4300,0.0013,0.9220,1
2016-08-05,3099.2820,-0.0026,0.3099,0.0000,2976.7000,-0.0019,0.9202,1
2016-08-08,3114.8580,0.0050,0.3115,0.8774,3004.2800,0.0093,0.9288,1
2016-08-09,3100.6770,-0.0046,0.3101,0.0000,3025.6800,0.0071,0.9354,1
2016-08-10,3092.1870,-0.0027,0.3092,0.8868,3018.7500,-0.0023,0.9332,1
2016-08-11,3083.9610,-0.0027,0.3084,0.0000,3002.6400,-0.0053,0.9283,1
2016-08-12,3168.4410,0.0274,0.3168,0.8995,3050.6700,0.0160,0.9431,1
2016-08-15,3174.8460,0.0020,0.3175,0.0000,3125.2000,0.0244,0.9662,1
2016-08-16,3121.0380,-0.0169,0.3121,0.9151,3110.0400,-0.0049,0.9615,1
2016-08-17,3112.4700,-0.0027,0.3112,0.0000,3109.5500,-0.0002,0.9613,1
2016-08-18,3088.7340,-0.0076,0.3089,0.9227,3104.1100,-0.0017,0.9596,1
2016-08-19,3077.1930,-0.0037,0.3077,0.0000,3108.1000,0.0013,0.9609,1
2016-08-22,3041.4930,-0.0116,0.3041,0.9272,3084.8100,-0.0075,0.9537,1
2016-08-23,3027.0510,-0.0047,0.3027,0.0000,3089.7100,0.0016,0.9552,1
2016-08-24,3027.4050,0.0001,0.3027,0.9345,3085.8800,-0.0012,0.9540,1
2016-08-25,3015.9270,-0.0038,0.3016,0.0000,3068.3300,-0.0057,0.9486,1
2016-08-26,3010.2570,-0.0019,0.3010,0.9418,3070.3100,0.0006,0.9492,1
2016-08-29,2989.7880,-0.0068,0.2990,0.0000,3070.0300,-0.0001,0.9491,1
2016-08-30,2999.1360,0.0031,0.2999,0.9473,3074.6800,0.0015,0.9505,1
2016-08-31,2987.6220,-0.0038,0.2988,0.0000,3085.4900,0.0035,0.9539,1
2016-09-01,2969.9280,-0.0059,0.2970,0.9546,3063.3100,-0.0072,0.9470,1
2016-09-02,2955.4410,-0.0049,0.2955,0.0000,3067.3500,0.0013,0.9483,1
2016-09-05,2937.7650,-0.0060,0.2938,0.9620,3072.1000,0.0015,0.9497,1
2016-09-06,2929.2870,-0.0029,0.2929,0.0000,3090.7100,0.0061,0.9555,1
2016-09-07,2920.6410,-0.0030,0.2921,0.9655,3091.9300,0.0004,0.9559,1
2016-09-08,2909.1900,-0.0039,0.2909,0.0000,3095.9500,0.0013,0.9571,1
2016-09-09,2897.5500,-0.0040,0.2898,0.9712,3078.8500,-0.0055,0.9518,1
2016-09-12,2862.1890,-0.0122,0.2862,0.0000,3021.9800,-0.0185,0.9342,1
2016-09-13,2859.6810,-0.0009,0.2860,0.9641,3023.5100,0.0005,0.9347,1
2016-09-14,2845.4280,-0.0050,0.2845,0.0000,3002.8500,-0.0068,0.9283,1
2016-09-19,2860.9980,0.0055,0.2861,0.9563,3026.0500,0.0077,0.9355,1
2016-09-20,2852.7900,-0.0029,0.2853,0.0000,3023.0000,-0.0010,0.9346,1
2016-09-21,2847.3420,-0.0019,0.2847,0.9567,3025.8700,0.0009,0.9354,1
2016-09-22,2845.1520,-0.0008,0.2845,0.0000,3042.3100,0.0054,0.9405,1
2016-09-23,2836.6560,-0.0030,0.2837,0.9677,3033.9000,-0.0028,0.9379,1
2016-09-26,2822.4390,-0.0050,0.2822,0.0000,2980.4300,-0.0176,0.9214,1
2016-09-27,2823.0150,0.0002,0.2823,0.9628,2998.1700,0.0060,0.9269,1
2016-09-28,2814.8610,-0.0029,0.2815,0.0000,2987.8600,-0.0034,0.9237,1
2016-09-29,2812.4310,-0.0009,0.2812,0.9664,2998.4800,0.0036,0.9270,1
2016-09-30,2804.2770,-0.0029,0.2804,0.0000,3004.7000,0.0021,0.9289,1
2016-10-10,2804.8170,0.0002,0.2805,0.9755,3048.1400,0.0145,0.9423,1
2016-10-11,2799.6000,-0.0019,0.2800,0.0000,3065.2500,0.0056,0.9476,1
2016-10-12,2791.1160,-0.0030,0.2791,0.9813,3058.5000,-0.0022,0.9455,1
2016-10-13,2767.9440,-0.0083,0.2768,0.0000,3061.3500,0.0009,0.9464,1
2016-10-14,2771.5080,0.0013,0.2772,0.9839,3063.8100,0.0008,0.9472,1
2016-10-17,2760.3360,-0.0040,0.2760,0.0000,3041.1700,-0.0074,0.9402,1
2016-10-18,2772.9180,0.0046,0.2773,0.9834,3083.8800,0.0140,0.9534,1
2016-10-19,2764.7370,-0.0030,0.2765,0.0000,3084.7200,0.0003,0.9536,1
2016-10-20,2756.2890,-0.0031,0.2756,0.9872,3084.4600,-0.0001,0.9536,1
2016-10-21,2751.1170,-0.0019,0.2751,0.0000,3090.9400,0.0021,0.9556,1
2016-10-24,2778.6390,0.0100,0.2779,0.9976,3128.2500,0.0121,0.9671,1
2016-10-25,2773.3140,-0.0019,0.2773,0.0000,3131.9400,0.0012,0.9682,1
2016-10-26,2746.7820,-0.0096,0.2747,0.9994,3116.3100,-0.0050,0.9634,1
2016-10-27,2741.5380,-0.0019,0.2742,0.0000,3112.3500,-0.0013,0.9622,1
2016-10-28,2738.5380,-0.0011,0.2739,0.6697,3104.2700,-0.0026,0.9597,1
2016-10-31,2727.7080,-0.0040,0.2728,0.0000,3100.4900,-0.0012,0.9585,1
2016-11-01,2722.7080,-0.0018,0.2723,0.6714,3122.4400,0.0071,0.9653,1
2016-11-02,2715.8800,-0.0025,0.2716,0.0000,3102.7300,-0.0063,0.9592,1
2016-11-03,2724.8800,0.0033,0.2725,0.6701,3128.9400,0.0084,0.9673,1
2016-11-04,2714.0580,-0.0040,0.2714,0.0000,3125.3200,-0.0012,0.9662,1
2016-11-07,2713.0580,-0.0004,0.2713,0.6723,3133.3300,0.0026,0.9687,1
2016-11-08,2706.2340,-0.0025,0.2706,0.0000,3147.8900,0.0046,0.9732,1
2016-11-09,2687.2340,-0.0070,0.2687,0.6750,3128.3700,-0.0062,0.9671,1
2016-11-10,2686.4140,-0.0003,0.2686,0.0000,3171.2800,0.0137,0.9804,1
2016-11-11,2689.4140,0.0011,0.2689,0.6827,3196.0400,0.0078,0.9881,1
2016-11-14,2678.5820,-0.0040,0.2679,0.0000,3210.3700,0.0045,0.9925,1
2016-11-15,2679.5820,0.0004,0.2680,0.6889,3206.9900,-0.0011,0.9914,1
2016-11-16,2672.7360,-0.0026,0.2673,0.0000,3205.0600,-0.0006,0.9908,1
2016-11-17,2665.7360,-0.0026,0.2666,0.6910,3208.4500,0.0011,0.9919,1
2016-11-18,2658.8940,-0.0026,0.2659,0.0000,3192.8600,-0.0049,0.9871,1
2016-11-21,2665.8940,0.0026,0.2666,0.6932,3218.1500,0.0079,0.9949,1
2016-11-22,2659.0460,-0.0026,0.2659,0.0000,3248.3500,0.0094,1.0042,1
2016-11-23,2676.0460,0.0064,0.2676,0.7063,3241.1400,-0.0022,1.0020,1
2016-11-24,2667.1580,-0.0033,0.2667,0.0000,3241.7400,0.0002,1.0022,1
2016-11-25,2690.1580,0.0086,0.2690,0.7152,3261.9400,0.0062,1.0084,1
2016-11-28,2697.2200,0.0026,0.2697,0.0000,3277.0000,0.0046,1.0131,1
2016-11-29,2698.2200,0.0004,0.2698,0.7131,3282.9200,0.0018,1.0149,1
2016-11-30,2697.2900,-0.0003,0.2697,0.0000,3250.0300,-0.0100,1.0047,1
2016-12-01,2698.2900,0.0004,0.2698,0.7116,3273.3100,0.0072,1.0119,1
2016-12-02,2691.3700,-0.0026,0.2691,0.0000,3243.8400,-0.0090,1.0028,1
2016-12-05,2678.3700,-0.0048,0.2678,0.7064,3204.7100,-0.0121,0.9907,1
2016-12-06,2675.4740,-0.0011,0.2675,0.0000,3199.6500,-0.0016,0.9892,1
2016-12-07,2670.4740,-0.0019,0.2670,0.7100,3222.2400,0.0071,0.9962,1
2016-12-08,2667.5740,-0.0011,0.2668,0.0000,3215.3700,-0.0021,0.9940,1
2016-12-09,2692.5740,0.0094,0.2693,0.7168,3232.8800,0.0054,0.9994,1
2016-12-12,2685.6440,-0.0026,0.2686,0.0000,3152.9700,-0.0247,0.9747,1
2016-12-13,2668.6440,-0.0063,0.2669,0.7060,3155.0400,0.0007,0.9754,1
2016-12-14,2661.7600,-0.0026,0.2662,0.0000,3140.5300,-0.0046,0.9709,1
2016-12-15,2632.7600,-0.0109,0.2633,0.7027,3117.6800,-0.0073,0.9638,1
2016-12-16,2623.9120,-0.0034,0.2624,0.0000,3122.9800,0.0017,0.9655,1
2016-12-19,2614.9120,-0.0034,0.2615,0.7037,3118.0800,-0.0016,0.9640,1
2016-12-20,2608.0720,-0.0026,0.2608,0.0000,3102.8800,-0.0049,0.9593,1
2016-12-21,2611.0720,0.0012,0.2611,0.7016,3137.4300,0.0111,0.9699,1
2016-12-22,2602.2420,-0.0034,0.2602,0.0000,3139.5600,0.0007,0.9706,1
2016-12-23,2585.2420,-0.0065,0.2585,0.7024,3110.1500,-0.0094,0.9615,1
2016-12-26,2574.4300,-0.0042,0.2574,0.0000,3122.5700,0.0040,0.9653,1
2016-12-27,2561.4300,-0.0050,0.2561,0.7090,3114.6600,-0.0025,0.9629,1
2016-12-28,2554.6140,-0.0027,0.2555,0.0000,3102.2400,-0.0040,0.9591,1
2016-12-29,2551.6140,-0.0012,0.2552,0.7117,3096.1000,-0.0020,0.9572,1
2016-12-30,2544.7980,-0.0027,0.2545,0.0000,3103.6400,0.0024,0.9595,1
2017-01-03,2549.7980,0.0020,0.2550,0.7185,3135.9200,0.0104,0.9695,1
2017-01-04,2540.9680,-0.0035,0.2541,0.0000,3158.7900,0.0073,0.9765,1
2017-01-05,2535.9680,-0.0020,0.2536,0.7232,3165.4100,0.0021,0.9786,1
2017-01-06,2529.1340,-0.0027,0.2529,0.0000,3154.3200,-0.0035,0.9752,1
2017-01-09,2528.1340,-0.0004,0.2528,0.7239,3171.2400,0.0054,0.9804,1
2017-01-10,2521.3040,-0.0027,0.2521,0.0000,3161.6700,-0.0030,0.9774,1
2017-01-11,2516.3040,-0.0020,0.2516,0.7265,3136.7500,-0.0079,0.9697,1
2017-01-12,2507.4780,-0.0035,0.2507,0.0000,3119.2900,-0.0056,0.9643,1
2017-01-13,2506.4780,-0.0004,0.2506,0.7309,3112.7600,-0.0021,0.9623,1
2017-01-16,2497.6480,-0.0035,0.2498,0.0000,3103.4300,-0.0030,0.9594,1
2017-01-17,2498.6480,0.0004,0.2499,0.7324,3108.7700,0.0017,0.9611,1
2017-01-18,2489.8200,-0.0035,0.2490,0.0000,3113.0100,0.0014,0.9624,1
2017-01-19,2490.8200,0.0004,0.2491,0.7371,3101.3000,-0.0038,0.9588,1
2017-01-20,2481.9860,-0.0035,0.2482,0.0000,3123.1400,0.0070,0.9655,1
2017-01-23,2476.9860,-0.0020,0.2477,0.7445,3136.7700,0.0044,0.9697,1
2017-01-24,2472.1400,-0.0020,0.2472,0.0000,3142.5500,0.0018,0.9715,1
2017-01-25,2465.1400,-0.0028,0.2465,0.7513,3149.5500,0.0022,0.9737,1
2017-01-26,2460.2860,-0.0020,0.2460,0.0000,3159.1700,0.0031,0.9767,1
2017-02-03,2439.2860,-0.0085,0.2439,0.7592,3140.1700,-0.0060,0.9708,1
2017-02-06,2432.4340,-0.0028,0.2432,0.0000,3156.9800,0.0054,0.9760,1
2017-02-07,2425.4340,-0.0029,0.2425,0.7669,3153.0900,-0.0012,0.9748,1
2017-02-08,2416.5760,-0.0037,0.2417,0.0000,3166.9800,0.0044,0.9791,1
2017-02-09,2413.5760,-0.0012,0.2414,0.7715,3183.1800,0.0051,0.9841,1
2017-02-10,2408.7120,-0.0020,0.2409,0.0000,3196.7000,0.0042,0.9883,1
2017-02-13,2417.7120,0.0037,0.2418,0.7784,3216.8400,0.0063,0.9945,1
2017-02-14,2410.8300,-0.0028,0.2411,0.0000,3217.9300,0.0003,0.9948,1
2017-02-15,2415.8300,0.0021,0.2416,0.7823,3212.9900,-0.0015,0.9933,1
2017-02-16,2408.9400,-0.0029,0.2409,0.0000,3229.6200,0.0052,0.9984,1
2017-02-17,2389.9400,-0.0079,0.2390,0.7858,3202.0800,-0.0085,0.9899,1
2017-02-20,2385.0600,-0.0020,0.2385,0.0000,3239.9600,0.0118,1.0016,1
2017-02-21,2384.0600,-0.0004,0.2384,0.8028,3253.3300,0.0041,1.0058,1
2017-02-22,2377.1460,-0.0029,0.2377,0.0000,3261.2200,0.0024,1.0082,1
2017-02-23,2364.1460,-0.0055,0.2364,0.8045,3251.3800,-0.0030,1.0052,1
2017-02-24,2355.2460,-0.0038,0.2355,0.0000,3253.4300,0.0006,1.0058,1
2017-02-27,2336.2460,-0.0081,0.2336,0.8073,3228.6600,-0.0076,0.9981,1
2017-02-28,2329.3600,-0.0029,0.2329,0.0000,3241.7300,0.0040,1.0022,1
2017-03-01,2324.3600,-0.0021,0.2324,0.8166,3246.9300,0.0016,1.0038,1
2017-03-02,2321.4580,-0.0012,0.2321,0.0000,3230.0300,-0.0052,0.9986,1
2017-03-03,2314.4580,-0.0030,0.2314,0.8123,3218.3100,-0.0036,0.9949,1
2017-03-06,2307.5780,-0.0030,0.2308,0.0000,3233.8700,0.0048,0.9997,1
2017-03-07,2304.5780,-0.0013,0.2305,0.8201,3242.4100,0.0026,1.0024,1
2017-03-08,2293.6920,-0.0047,0.2294,0.0000,3240.6600,-0.0005,1.0018,1
2017-03-09,2282.6920,-0.0048,0.2283,0.8218,3216.7500,-0.0074,0.9945,1
2017-03-10,2275.8160,-0.0030,0.2276,0.0000,3212.7600,-0.0012,0.9932,1
2017-03-13,2280.8160,0.0022,0.2281,0.8278,3237.0200,0.0076,1.0007,1
2017-03-14,2271.9300,-0.0039,0.2272,0.0000,3239.3300,0.0007,1.0014,1
2017-03-15,2278.9300,0.0031,0.2279,0.8320,3241.7600,0.0008,1.0022,1
2017-03-16,2272.0340,-0.0030,0.2272,0.0000,3268.9400,0.0084,1.0106,1
2017-03-17,2239.0340,-0.0145,0.2239,0.8316,3237.4500,-0.0096,1.0009,1
2017-03-20,2228.1760,-0.0048,0.2228,0.0000,3250.8100,0.0041,1.0050,1
2017-03-21,2221.1760,-0.0031,0.2221,0.8320,3261.6100,0.0033,1.0083,1
2017-03-22,2206.3360,-0.0067,0.2206,0.0000,3245.2200,-0.0050,1.0033,1
2017-03-23,2209.3360,0.0014,0.2209,0.8328,3248.5500,0.0010,1.0043,1
2017-03-24,2202.4960,-0.0031,0.2202,0.0000,3269.4500,0.0064,1.0107,1
2017-03-27,2201.4960,-0.0005,0.2201,0.8303,3266.9600,-0.0008,1.0100,1
2017-03-28,2198.6640,-0.0013,0.2199,0.0000,3252.9500,-0.0043,1.0056,1
2017-03-29,2189.6640,-0.0041,0.2190,0.8321,3241.3100,-0.0036,1.0020,1
2017-03-30,2184.8400,-0.0022,0.2185,0.0000,3210.2400,-0.0096,0.9924,1
2017-03-31,2197.8400,0.0060,0.2198,0.8345,3222.5100,0.0038,0.9962,1
2017-04-05,2189.0080,-0.0040,0.2189,0.0000,3270.3100,0.0148,1.0110,1
2017-04-06,2184.0080,-0.0023,0.2184,0.8425,3281.0000,0.0033,1.0143,1
2017-04-07,2175.1700,-0.0040,0.2175,0.0000,3286.6200,0.0017,1.0161,1
2017-04-10,2166.1700,-0.0041,0.2166,0.8476,3269.3900,-0.0052,1.0107,1
2017-04-11,2157.3360,-0.0041,0.2157,0.0000,3288.9700,0.0060,1.0168,1
2017-04-12,2144.3360,-0.0060,0.2144,0.8506,3273.8300,-0.0046,1.0121,1
2017-04-13,2135.5140,-0.0041,0.2136,0.0000,3275.9600,0.0007,1.0128,1
2017-04-14,2124.5140,-0.0052,0.2125,0.8548,3246.0700,-0.0091,1.0035,1
2017-04-17,2117.6980,-0.0032,0.2118,0.0000,3222.1700,-0.0074,0.9961,1
2017-04-18,2104.6980,-0.0061,0.2105,0.8600,3196.7100,-0.0079,0.9883,1
2017-04-19,2093.8920,-0.0051,0.2094,0.0000,3170.6900,-0.0081,0.9802,1
2017-04-20,2092.8920,-0.0005,0.2093,0.8524,3172.1000,0.0004,0.9807,1
2017-04-21,2086.1080,-0.0032,0.2086,0.0000,3173.1500,0.0003,0.9810,1
2017-04-24,2073.1080,-0.0062,0.2073,0.8615,3129.5300,-0.0137,0.9675,1
2017-04-25,2066.3220,-0.0033,0.2066,0.0000,3134.5700,0.0016,0.9691,1
2017-04-26,2059.3220,-0.0034,0.2059,0.8731,3140.8500,0.0020,0.9710,1
2017-04-27,2048.5280,-0.0052,0.2049,0.0000,3152.1900,0.0036,0.9745,1
2017-04-28,2049.5280,0.0005,0.2050,0.8773,3154.6600,0.0008,0.9753,1
2017-05-02,2036.7360,-0.0062,0.2037,0.0000,3143.7100,-0.0035,0.9719,1
2017-05-03,2029.7360,-0.0034,0.2030,0.8779,3135.3500,-0.0027,0.9693,1
2017-05-04,2018.9580,-0.0053,0.2019,0.0000,3127.3700,-0.0025,0.9668,1
2017-05-05,1991.9580,-0.0134,0.1992,0.8665,3103.0400,-0.0078,0.9593,1
2017-05-08,1979.2380,-0.0064,0.1979,0.0000,3078.6100,-0.0079,0.9518,1
2017-05-09,1990.2380,0.0056,0.1990,0.8682,3080.5300,0.0006,0.9523,1
2017-05-10,1981.5120,-0.0044,0.1982,0.0000,3052.7800,-0.0090,0.9438,1
2017-05-11,1986.5120,0.0025,0.1987,0.8759,3061.5000,0.0029,0.9465,1
2017-05-12,1975.7760,-0.0054,0.1976,0.0000,3083.5100,0.0072,0.9533,1
2017-05-15,1964.7760,-0.0056,0.1965,0.9019,3090.2300,0.0022,0.9553,1
2017-05-16,1954.0080,-0.0055,0.1954,0.0000,3112.9600,0.0074,0.9624,1
2017-05-17,1941.0080,-0.0067,0.1941,0.9037,3104.4400,-0.0027,0.9597,1
2017-05-18,1924.2640,-0.0086,0.1924,0.0000,3090.1400,-0.0046,0.9553,1
2017-05-19,1909.2640,-0.0078,0.1909,0.9103,3090.6300,0.0002,0.9555,1
2017-05-22,1900.5280,-0.0046,0.1901,0.0000,3075.6800,-0.0048,0.9508,1
2017-05-23,1919.5280,0.0100,0.1920,0.9159,3061.9500,-0.0045,0.9466,1
2017-05-24,1910.7720,-0.0046,0.1911,0.0000,3064.0800,0.0007,0.9473,1
2017-05-25,1967.7720,0.0298,0.1968,0.9249,3107.8300,0.0143,0.9608,1
2017-05-26,1956.9560,-0.0055,0.1957,0.0000,3110.0600,0.0007,0.9615,1
2017-05-31,1971.9560,0.0077,0.1972,0.9331,3117.1800,0.0023,0.9637,1
2017-06-01,1965.1160,-0.0035,0.1965,0.0000,3102.6200,-0.0047,0.9592,1
2017-06-02,1958.1160,-0.0036,0.1958,0.9366,3105.5400,0.0009,0.9601,1
2017-06-05,1943.2900,-0.0076,0.1943,0.0000,3091.6600,-0.0045,0.9558,1
